"","Site_ID","p_TE_psi_to_ET","p_lag_psi_to_ET","mem_psi_to_ET","agg_TE_psi_to_ET","period_psi_to_ET","p_TE_VPD_to_ET","p_lag_VPD_to_ET","mem_VPD_to_ET","agg_TE_VPD_to_ET","period_VPD_to_ET","p_TE_TA_to_ET","p_lag_TA_to_ET","mem_TA_to_ET","agg_TE_TA_to_ET","period_TA_to_ET","p_TE_ET_to_psi","p_lag_ET_to_psi","mem_ET_to_psi","agg_TE_ET_to_psi","period_ET_to_psi","p_TE_VPD_to_psi","p_lag_VPD_to_psi","mem_VPD_to_psi","agg_TE_VPD_to_psi","period_VPD_to_psi","p_TE_TA_to_psi","p_lag_TA_to_psi","mem_TA_to_psi","agg_TE_TA_to_psi","period_TA_to_psi","p_TE_ET_to_VPD","p_lag_ET_to_VPD","mem_ET_to_VPD","agg_TE_ET_to_VPD","period_ET_to_VPD","p_TE_psi_to_VPD","p_lag_psi_to_VPD","mem_psi_to_VPD","agg_TE_psi_to_VPD","period_psi_to_VPD","p_TE_TA_to_VPD","p_lag_TA_to_VPD","mem_TA_to_VPD","agg_TE_TA_to_VPD","period_TA_to_VPD","p_TE_ET_to_TA","p_lag_ET_to_TA","mem_ET_to_TA","agg_TE_ET_to_TA","period_ET_to_TA","p_TE_psi_to_TA","p_lag_psi_to_TA","mem_psi_to_TA","agg_TE_psi_to_TA","period_psi_to_TA","p_TE_VPD_to_TA","p_lag_VPD_to_TA","mem_VPD_to_TA","agg_TE_VPD_to_TA","period_VPD_to_TA","GS"
"424","US-xJE",2.5236382998982,1,39,39.9408342813106,12,4.50525485090499,0,36,44.7102232898957,24,4.27701517616826,0,30,38.2007997519554,24,1.95333487317176,23,8,28.2032741156898,24,1.3407736061514,1,5,18.8913335754163,24,1.61763826140309,1,10,24.9335417255496,24,4.07038008506626,0,72,40.4512898031039,24,1.34077789595582,0,14,22.9843578446533,24,17.2204907185134,0,72,39.8408014641716,NA,3.34551087010041,0,16,27.782287281482,24,1.5624661651415,0,14,24.2672164894056,24,15.6849589218601,0,72,36.2280373044887,NA,"FT"
"425","US-xJE",2.84907038861765,0,10,41.7039486087965,24,5.18095853382374,0,12,51.1328741103154,24,5.25343778838802,0,10,44.2163926976205,24,2.49965550165415,1,6,28.1267192243009,24,2.03562364237126,1,9,24.4952892615824,24,2.14087071242405,0,9,26.3512556020089,24,4.52912779759013,0,72,53.4303789509013,24,1.95388833262907,0,4,23.7323059009519,24,21.1796065858932,0,35,51.5157222764236,NA,4.72128784173212,0,11,40.6003812820278,24,2.10600215573214,0,9,31.8340823762281,24,21.8418973015327,0,14,49.85121166033,NA,"GS"
"426","US-xJE",4.7044165114716,0,15,62.2637844768939,24,4.34639050286277,0,13,55.8980815325036,24,4.74955223101082,0,17,51.6095913842595,24,4.4005633174761,0,14,65.9290240218412,24,2.91315303511218,0,11,40.7346556231178,24,3.13130072448847,0,11,44.6387141923733,24,4.04977979343864,0,8,40.6408811624999,24,2.49501792988372,0,5,21.5306284990054,24,12.9435956376429,0,32,49.2522623077702,NA,3.6225017350871,0,3,21.1651734891652,24,2.42304047396903,0,4,23.4688175098827,24,10.7768553715847,0,10,33.9169024075336,NA,"NGS"
"427","US-xJR",1.58298683811538,0,14,21.9017580442818,24,2.61283679953139,0,72,39.2349284698838,24,1.41990513020459,0,72,24.8890452389714,24,1.70419530562654,0,72,25.3540595485861,24,1.18654498949793,0,72,23.5703706097542,24,1.50980042371617,9,72,29.9753091837634,24,2.21277204976726,0,72,31.1172681053473,24,0.80371110175534,0,67,15.6470565745909,24,32.0370267632302,0,72,48.6383710105527,NA,0.903615106270862,0,42,14.3228057449674,12,0.801792929063341,15,72,15.6546801714238,12,24.5891019651701,0,17,36.0264766380497,NA,"FT"
"428","US-xJR",1.62441938683633,0,15,25.14706847087,12,2.4243756371248,0,72,37.157529139648,24,1.73042738186036,0,72,29.0528166861924,24,1.56283178888474,0,72,28.7602407114224,12,1.28772238372891,17,72,26.7844636002702,27,1.7391909131077,9,72,33.8675784209685,24,2.16083458266467,0,72,28.8493688427402,24,0.941011562809056,1,11,17.461964409371,24,34.7978603563704,0,72,53.718317491975,NA,1.13323687610872,0,18,15.458885993454,12,1.10190268488682,15,5,19.5119920357052,12,28.8930672123016,0,1,40.1229096253712,NA,"GS"
"429","US-xJR",2.26053469673039,0,7,22.8665764154953,24,3.1722247165939,0,72,59.5105528357475,24,2.92294643389322,3,72,58.9747551946845,24,2.6223405441807,22,19,45.2203465000345,24,2.77117354127027,22,72,53.1998766854642,24,3.12235333139129,8,72,66.7436342921306,24,2.16875034216692,0,9,35.501031234173,24,1.5777728892634,3,5,13.7166367382051,24,30.0418873703945,0,18,72.9861618969217,NA,1.89375184187226,0,4,16.5700601966966,24,1.68947685730285,11,3,22.8039474493679,24,25.0119313830666,0,1,59.1629506953551,NA,"NGS"
"430","US-xKA",3.3033180568562,0,72,59.4927914160685,24,5.08406301733205,0,72,49.0608775168102,24,3.2255342952032,0,72,36.585509215588,NA,4.52554504099763,23,72,69.2307746072777,24,3.05759507529038,0,72,53.4972353863129,24,2.59848873326485,0,72,47.7710548745469,6,4.31962281115933,0,72,41.3255681131318,24,1.95963869603041,0,69,36.0447555852771,27,19.5925150823968,0,72,42.7312105679436,NA,2.01827871968379,0,13,17.2289816961724,NA,1.26781261217458,0,2,3.49280915623691,12,16.2635918147114,0,18,32.8421011143021,NA,"FT"
"431","US-xKA",3.93604700876055,22,72,79.1789868014126,24,5.56643248858598,0,36,63.4523004911158,24,4.86927791133064,0,72,61.5745132824738,NA,4.13396020230763,0,35,80.0140884795864,24,3.29526858120307,0,4,56.0396786918296,24,3.2727759216552,0,14,62.1596843196746,NA,5.11127038724341,0,17,47.285189167352,27,2.75959897126032,0,3,15.2403078695768,27,26.9901704595506,0,16,63.4631419460094,NA,3.91896773245597,0,12,30.3497446180727,NA,2.33239145089162,12,2,11.3983296514818,21.6,24.0778319656689,0,9,55.2467366650453,NA,"GS"
"432","US-xKA",3.06948163697506,1,10,48.4511874995344,24,4.69757654744938,0,72,56.5583873864101,24,3.26722997010788,0,72,48.1349942396738,24,3.39184444808363,1,12,53.3190796094778,24,2.82298287797801,23,8,49.2014759433913,24,2.80997178795492,0,72,55.3629367358288,21.6,4.03066518480268,0,38,44.106003957708,24,2.045797056722,11,2,33.542781361727,24,20.0670644888157,0,13,49.5774958290187,NA,2.22588535048318,0,3,21.1798716026361,24,1.79335402559942,23,8,6.94606055576887,43.2,16.3312817329997,0,14,41.099465490706,NA,"NGS"
"433","US-xKZ",2.6969374604812,0,14,39.3371837055598,24,5.5066161059868,0,72,55.8853244308803,24,3.69629980388044,0,72,37.1363026574787,NA,2.69975898904713,23,12,29.6815848931788,24,1.66508440188371,23,37,30.9864917268052,24,1.76581177221211,0,72,36.8479511432784,24,4.54163381545515,0,72,46.1535477601948,24,1.26066583682955,0,6,8.98334698704153,24,18.3696842301964,0,72,40.916518543549,NA,2.09943996788864,0,42,19.800511250091,NA,1.01435279716012,0,4,12.3450673836422,24,13.6135052051046,0,40,31.1161205006222,NA,"FT"
"434","US-xKZ",3.66835780242527,23,11,34.4671915198801,24,5.88692527330998,0,14,61.3123948357698,24,5.98567884766033,0,9,58.5305865623832,NA,7.49745421379226,23,9,46.8599513957577,24,3.69705491363431,23,1,48.7378304649942,21.6,3.71619253962036,21,72,78.8846062988871,NA,5.25729065193665,0,11,47.3152404754711,24,1.92515165233479,2,1,1.92515165233479,24,23.5842832267817,0,35,63.7684352271705,NA,5.19917386921146,0,6,49.3452895101646,NA,1.86425963353096,21,3,14.6231033785011,10.8,22.3061014660682,0,17,59.5491241569618,NA,"GS"
"435","US-xKZ",4.0314151650218,0,38,54.4016034753763,24,5.50702574040797,0,72,63.4450077519744,24,3.75736558637039,0,72,47.7854025676865,24,2.99419312377908,0,13,40.9383205122541,24,2.18606879875626,21,13,36.4891443350982,24,2.59245655745444,0,72,49.0754140797474,24,4.4901094684986,0,72,44.0876041331783,24,1.65544261880459,1,2,4.75994853186541,12,18.4806193448752,0,72,50.1657677047682,NA,2.08231677024173,0,5,11.6376635411379,24,1.53459220454026,1,3,12.3355283297952,24,12.9221131752838,0,14,33.8836815349332,NA,"NGS"
"436","US-xMB",3.12937599568153,23,39,52.8757338841151,24,3.79793992447165,0,72,64.6018226761557,24,2.96839523657752,0,72,59.1604952529911,12.7058823529412,2.71580674705368,23,72,43.0721435503989,24,1.95421950073891,23,72,42.4277730804565,12,1.84625534032606,19,72,39.9444526654155,NA,2.6520478314129,0,72,42.8666183058336,24,1.86403882680122,1,72,40.0336571120649,12,33.0402569757663,0,72,55.4344113686462,NA,1.84685138526466,0,33,31.058079041585,24,1.38587454432933,15,72,27.6104664385977,12,23.8408111319607,0,54,40.7302120154091,NA,"FT"
"437","US-xMB",3.32987308861439,23,9,54.6127207156816,24,3.90609836866886,0,72,71.812733837259,21.6,3.2440519244721,20,72,69.5845695908532,12.7058823529412,2.95411555016403,23,15,39.1820520060534,24,2.13296130371242,22,72,47.1648104479095,11.3684210526316,2.18295098039219,1,72,47.3106484209072,NA,2.66315217173924,0,72,45.4283291126249,24,1.88847489280839,1,72,39.7317656027981,12,37.971961018033,0,1,64.4991255988889,NA,2.16972534150807,0,10,37.5883907717378,21.6,1.72607917702261,15,4,32.5871524589054,12,29.9149420420043,0,1,49.5505460788052,NA,"GS"
"438","US-xMB",6.83940042574713,0,7,52.7109978561016,24,6.53335086272162,0,72,105.566874384004,24,5.21954619056167,5,16,107.056291508768,27,5.17087254171631,1,5,45.003199457049,24,3.24127652237508,5,2,40.2085610259899,24,4.35481025453803,7,8,82.9164925582474,24,5.14432949313483,0,5,33.0911299812363,12,2.80595521213762,0,1,2.80595521213762,24,32.0087672565022,0,45,81.2428744475265,NA,4.11534758392161,0,2,11.192729069289,24,3.58773417272312,17,9,47.1325096720175,24,25.8443247551907,0,7,57.1002089524069,NA,"NGS"
"439","US-xML",3.3911071137208,0,62,50.0328355916842,24,6.73927241042838,0,72,62.5132377331924,24,4.83935119032643,0,10,36.4784152579627,24,2.97802597782247,0,14,37.7194619088239,24,1.76229176761315,22,72,30.0412277082493,24,1.24871169986237,0,2,18.1460972946214,24,5.35285110324219,0,13,46.6015253649858,24,1.67030804602565,0,38,31.0297666854995,24,10.7499699875029,0,61,31.4269624016661,NA,3.66322926418387,0,14,23.1618048521497,24,1.09105490705152,1,6,15.5443462561475,24,11.0077194893382,0,11,28.5133805421902,NA,"FT"
"440","US-xML",4.34316834322997,23,8,57.0793863683363,24,8.40807986721138,0,6,75.7301939528707,24,9.21057399321952,0,8,57.9109763426956,24,3.92201331513666,0,5,53.3970017504889,12,2.57053995595425,22,6,25.2168969294017,24,2.62537003564394,0,8,35.0589117783573,24,7.65593830621254,0,13,58.8937986446244,24,2.58599969998764,0,15,43.8712603911483,24,18.1795453660247,0,8,55.3153248508319,NA,8.05220450019161,0,14,54.8313709514095,24,2.38380295275551,1,9,33.1698480887036,24,17.7162861578381,0,11,49.5027574692277,NA,"GS"
"441","US-xML",3.02340224601617,0,35,50.0617640959103,24,5.36338610850853,0,72,69.3801558517378,24,3.07328105675325,0,8,32.2823389378513,24,3.20631924732571,0,12,44.8180293281194,24,2.79404795328595,0,11,51.6678983620355,24,1.72344621774268,0,8,25.5750982961613,24,4.50976135818721,0,65,56.8055910203608,24,2.44978095472276,2,72,48.5916327042972,24,8.0475196836101,0,12,32.8863225320508,NA,2.57996450986676,0,3,7.22105101593238,24,1.30516730762498,1,2,6.33550512104139,24,8.18355588895217,0,6,24.8618800502982,NA,"NGS"
"442","US-xNG",3.34958090726371,0,72,52.5323361892024,24,5.80516719872258,0,72,66.1676820655062,24,4.36944925273562,0,72,42.2225740660823,24,3.82998799132775,0,72,54.8096111729784,24,2.36648318095565,0,72,43.2743642950766,24,2.15301778769843,0,72,44.2069774617395,24,4.56722433770984,0,72,53.5372308760721,24,1.46478756423362,0,72,26.770064311164,24,18.5898794116418,0,72,42.8875877698597,NA,2.10882216071436,0,72,20.2059887273746,NA,0.944884748207717,18,11,18.3202108794379,24,12.6806746124143,0,72,31.1116547740543,NA,"FT"
"443","US-xNG",4.19519178109027,0,14,62.7432400158763,24,5.63629148638128,0,37,56.5496902913705,24,6.04760544167689,0,72,60.5089013098953,NA,5.32657734495278,1,72,80.5070717121102,24,3.31033985914735,0,72,61.1662022149336,24,3.02413670063581,1,72,66.9890669252331,24,4.55017454439147,0,72,46.7093435469723,24,1.76326465589404,0,6,18.5160905173155,24,25.3509433045637,0,39,64.5667267731843,NA,4.03045930416294,0,23,38.2262041077655,NA,1.48085720447721,5,1,7.26386979159167,NA,20.0984934547551,0,12,43.9520783809538,NA,"GS"
"444","US-xNG",3.55763285548204,0,11,41.362384898056,24,5.13907334146536,0,72,66.9805301254872,24,3.78130717958151,0,72,51.0288383448927,24,3.92614462226088,0,12,50.2759515015955,24,4.46962298609691,0,72,76.8238241093739,24,3.70967723460499,4,72,77.5233305744267,24,4.5182180416538,0,72,50.1369213818552,24,2.39034242391669,1,72,45.4705465864704,24,16.4686672277946,0,72,56.2174668660728,NA,2.29160864622127,0,4,18.9809373541708,24,1.69509205099232,19,7,16.7777409115743,24,11.1800871143338,0,52,39.661349399625,NA,"NGS"
"445","US-xNQ",5.58203606748724,0,72,110.834056609665,24,3.65878102379472,0,72,48.9531284045557,24,3.27114631792279,0,72,44.2559297872032,11.3684210526316,6.58364996879777,23,72,113.319027508641,24,3.93967199487589,20,1,28.6286962549111,27,5.12586659830337,13,9,83.8908716380535,21.6,3.32795334474273,0,72,40.9739894833038,24,NA,NA,NA,NA,24,30.732658378313,0,72,54.7691120657454,NA,2.20774305212508,0,8,24.4049289699813,12,3.56931923587465,12,2,7.05794053852457,21.6,22.3862864785095,0,14,38.6083951825428,NA,"FT"
"446","US-xNQ",7.18307948872523,0,72,130.32153983196,24,4.951296253207,0,10,70.8136290672977,24,5.6695865156499,0,72,81.23162287556,NA,9.00053927086343,2,72,163.143580454007,24,7.14630830341714,20,14,140.278088866398,27,7.76553553439964,11,8,133.151385799938,NA,4.11148757787882,0,12,37.0608665094448,24,4.91041916135565,5,2,64.726396415676,24,36.5729532098362,0,1,79.4877803299361,NA,3.73708340250363,0,7,41.3983044142596,12.7058823529412,4.78955715509757,5,3,32.1860889482654,24,30.5439232822007,0,1,65.5823054948505,NA,"GS"
"447","US-xNQ",11.3774270191797,23,3,73.5166557887121,24,5.67533363986293,0,72,94.4688700892375,24,4.11423359972897,0,72,72.512275975424,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,24,8.95150246658143,11,1,26.0193842673331,NA,4.45950316733527,0,72,70.0914494119771,24,NA,NA,NA,NA,24,30.0929696871035,0,72,66.0764459404746,NA,2.55190165655373,0,6,32.3747599004882,12,NA,NA,NA,NA,NA,20.9817145113801,0,8,42.5189998260521,NA,"NGS"
"448","US-xRM",2.16058028483029,0,15,33.9545035003384,24,4.73755783908026,0,72,39.0994057398085,24,3.94679204022587,0,72,29.573175111506,NA,2.29819590614397,0,31,38.0062956807486,24,1.63603060152053,23,7,33.1681572592191,24,1.68795030828243,22,72,34.5182381245054,NA,3.96136449241223,0,72,35.4232292890387,24,1.19775113542902,0,15,20.6167897247596,24,29.9420499892188,0,72,50.5692408522155,NA,2.39171759343726,0,9,19.5938260781737,24,1.05151072911256,14,2,7.95055994773293,36,25.2683255842613,0,63,42.0525667142245,NA,"FT"
"449","US-xRM",3.64182984969763,0,11,44.8419643762954,24,5.83447437286118,0,10,45.0592400000337,24,5.31322835599572,0,5,43.2200618914831,24,4.12605049675892,0,72,72.6496078662989,24,2.92693367656689,0,5,53.4680301864347,24,2.78013082161019,1,4,54.1159061258921,24,4.56074113135814,0,10,32.7432039835084,24,1.93972331813519,0,10,22.8205402735345,24,35.0344531587387,0,1,66.4611153528199,NA,3.79187903680451,0,8,22.908860948558,24,1.69943516463894,13,1,5.05005550753358,24,31.6325211292784,0,1,46.5283413729826,NA,"GS"
"450","US-xRM",2.35189810238309,0,38,43.8160330601771,24,3.20759668307098,0,72,34.2371479586124,NA,2.94287785435046,0,22,31.2764661431599,NA,3.03890781997694,1,39,56.8396659999532,24,2.53343000671628,20,9,48.1681366298417,24,2.53093097342565,20,48,51.5992408954319,5.02325581395349,2.85689564079398,0,40,32.77570254915,NA,1.94502122450086,1,4,19.8850022472633,24,29.8740024204216,0,50,56.9185742210661,NA,2.2957273062322,0,8,20.3938007275352,NA,1.80901549318965,14,1,13.3168168192314,NA,28.4675042833605,0,10,49.8549505252338,NA,"NGS"
"451","US-xSB",3.40237118587463,23,14,50.7774669794371,24,6.02235325872296,0,38,58.6367064285696,24,5.23800812176837,0,13,43.3294335684881,24,3.73484606036939,1,62,59.5288490032199,24,2.57704644257285,0,36,41.3273338267207,24,2.50174578101671,0,11,36.5759112085713,24,5.51910875299151,0,72,53.0928867996029,24,2.09662664445444,1,9,32.449912258769,24,17.6429766828746,0,72,42.216383894246,NA,4.43435667332286,0,17,40.7476334865422,24,1.94142922560914,0,8,19.9946522840402,24,16.043860848323,0,72,39.8975485861663,NA,"FT"
"452","US-xSB",4.21325105659943,22,15,58.6757242208663,24,6.33227131407117,0,14,63.0220685608482,24,6.13618606920829,0,6,46.6551340448261,24,4.98129800173582,23,16,74.2309004127078,24,3.46674858634142,0,40,54.1796201292869,24,3.02403777023589,0,10,38.6548493386637,24,5.97592128998392,0,17,64.1460987566298,24,2.831874127472,0,7,38.7955424775821,24,20.1721091690033,0,16,51.3275929266245,NA,5.66932998633238,0,16,53.1005863686735,24,2.83238456599251,0,9,28.3926359266482,24,20.0872890669797,0,72,54.0130178855032,NA,"GS"
"453","US-xSB",5.53288264050431,1,6,50.3683681404184,24,6.66772451082275,0,12,75.1609082338672,24,6.07402227723752,0,12,63.7640490494367,24,6.89940898705379,23,9,84.9404370977645,24,4.95284314649012,23,8,92.3067978545195,24,5.44880004141836,2,36,107.166729589539,24,5.99947069545102,0,9,61.4652204164211,24,3.45130351131026,23,5,28.4524667971375,24,13.4028920726279,0,13,48.4857633606079,NA,4.61018422508312,0,3,21.1924683317783,24,2.71956432650664,0,1,2.71956432650664,24,11.4127959277379,0,8,34.7443747430379,NA,"NGS"
"454","US-xSC",5.50306525207475,1,72,102.099658503049,24,7.01408435089646,0,72,99.1994051554292,24,5.32309447132628,0,72,75.9148547067412,24,4.69559499623865,23,72,81.7052815026277,24,3.91365634316018,0,72,72.3504884467138,24,3.35965438867551,0,72,68.2229032767311,24,5.77653348925736,0,72,77.5511560162692,24,3.37629016161725,0,72,62.7101861687531,24,22.9061417855355,0,72,53.3678123876503,NA,3.49179323923761,0,12,33.8416179757853,24,2.83615860632508,0,72,55.6047254924692,24,20.488430911148,0,72,48.4535093501471,NA,"FT"
"455","US-xSC",6.99605106526075,1,72,133.747823152588,24,8.58957460447334,0,32,132.421854156595,24,7.45827076672302,0,7,98.694641816481,24,6.05979776576912,1,10,91.4622984083037,24,5.27076717686508,0,72,99.9041611441333,24,4.91085212140605,0,72,98.0520870344621,24,7.10696138708426,0,12,76.3130621181731,24,4.34908959222193,0,41,83.9081233531131,24,28.9059945528499,0,63,75.3898738050216,NA,5.76808395128917,0,10,49.6502918022211,24,4.49507165669064,0,40,85.5384143641757,24,30.161840782958,0,72,78.1451540952728,NA,"GS"
"456","US-xSC",7.43230393130605,2,8,118.106007898859,24,5.70423650800485,0,15,89.4138925274441,24,5.5035895134884,0,10,69.9029275967074,24,6.82090507541874,0,10,105.777037950299,24,4.66219902749464,23,3,53.1692859936721,24,4.6943070627775,1,1,35.6957563040504,NA,5.32699906166798,0,8,76.4563858253562,24,4.20769298409861,2,7,48.4459833635327,24,20.1406950734152,0,72,68.8347780210074,NA,4.48474963330673,0,3,24.8834149960237,24,NA,NA,NA,NA,24,15.5383912363796,0,8,44.7437062721356,NA,"NGS"
"457","US-xSE",3.17212414400639,0,72,48.8377103759166,24,6.28755916864928,0,72,58.7349050384867,24,4.55309559408228,0,72,40.8153338694077,24,3.68909021992398,0,13,53.3300477115401,24,2.56456935900053,0,72,47.1685735800869,24,1.75261148309093,23,9,35.534829874723,24,4.71570779685769,0,72,44.5829728855732,24,1.95045083062253,0,72,33.2602782837416,24,17.7118555774905,0,37,38.0295589557583,NA,2.94994364738017,0,12,21.4404519746588,24,1.24806126928964,1,12,18.2216114413931,24,16.2971349569841,0,72,36.5111705098174,NA,"FT"
"458","US-xSE",3.32773239788081,1,14,52.6001848149852,24,6.45966877575989,0,37,69.7746960304479,24,5.89791043325212,0,9,52.0141930350098,24,3.95035441925013,0,7,56.5960343585021,24,2.64718114702593,0,8,47.2636821620164,24,2.57663265437072,22,72,48.0188909811502,24,5.11163527869922,0,13,47.0746244925399,24,2.1146768779479,1,11,25.5313678811591,24,21.8599545716022,0,11,47.349249213413,NA,4.62508262172025,0,11,32.6550410344094,24,1.76910387336346,0,13,25.0620119787886,24,22.4145190363627,0,15,52.7100388717871,NA,"GS"
"459","US-xSE",3.08208259549026,0,34,55.0962459000118,24,5.09658326117281,0,72,58.4696887461717,24,4.36217829230316,0,57,52.7835479270129,24,4.27556137823521,23,72,77.5001126878424,24,3.91585379898686,18,72,77.0636114038123,24,3.81296226159407,23,72,74.7248995355312,24,4.23327280795277,0,12,39.997621116536,24,2.1095620099929,2,11,35.7157231235715,24,15.4240607551392,0,35,49.2923693034895,NA,3.07719057237012,0,6,23.7017072053763,24,1.8742059373971,2,4,14.0516525490608,24,12.8295574322106,0,29,41.4394950217851,NA,"NGS"
"460","US-xSJ",1.91210779425312,0,6,23.6024171748852,24,2.26651804251086,0,72,41.2587033888612,NA,2.13823141704268,0,72,42.9687661837356,24,2.5609571625018,2,14,37.2880938966189,24,2.22832242653436,9,72,47.3190973291752,24,2.06933723186074,9,72,42.3262296362944,24,1.76469656474825,0,72,31.9965359159689,NA,1.26131691124995,16,72,25.6916867580496,12,29.9116337560698,0,1,56.0792085621076,NA,1.62255182005957,3,18,31.8965402340675,12,1.1944592137457,16,6,19.0363613757176,12,28.1061404109519,0,1,53.2841892222951,NA,"FT"
"461","US-xSJ",2.52581125833396,22,5,12.1361066525455,24,5.04989256025666,0,8,76.8673472174333,NA,4.5381316277978,0,1,75.4081708859897,24,4.66948393426153,1,1,28.7161541575813,12,2.89437751399124,18,35,59.5464980116616,NA,2.75564709940898,9,6,45.9217948388591,24,3.89127593415261,5,2,47.8657260197335,43.2,2.21836823216041,16,4,32.5925462592054,NA,30.7875090315754,0,1,73.4693196630321,NA,3.70362833543788,0,2,40.9899760022818,12,2.38391272705723,16,2,12.8777911911125,24,29.5339701190095,0,1,71.6415007860398,NA,"GS"
"462","US-xSJ",2.59372961291155,1,12,36.4829531055452,24,2.74543673935241,0,72,57.60862241347,NA,2.72871256023098,9,13,54.0079544778547,24,4.02988735119793,22,17,57.5441436388204,24,2.72390013155268,10,72,59.415050776327,24,2.77175024707003,8,72,55.3001056315826,24,2.13522050045453,0,72,43.1510345500152,27,1.50125119521967,15,72,32.1478606783585,12,31.5456693768034,0,1,66.6417467527244,NA,2.05571736831259,15,9,41.7543102388602,12,1.56442394302844,16,4,24.4697970061426,12,30.049112491414,0,1,64.7687671439813,NA,"NGS"
"463","US-xSL",2.12961892772775,0,72,30.3942815170728,24,3.93494016794778,0,72,44.2058027163995,24,2.39540241308613,0,72,28.2876764991755,24,1.92718405617855,23,42,27.0651161256143,12,1.10715501487581,23,72,18.1572625383674,24,0.882799308176295,0,72,17.680178688571,24,3.25901522717114,0,72,35.7881602391295,24,0.917705838808392,1,72,16.2511495341545,12,22.5217180502088,0,72,40.2432380317572,NA,1.44125834257036,0,14,14.2881916161185,24,0.60388726819177,0,16,11.7633995921646,24,16.7571365449594,0,38,29.254539096889,NA,"FT"
"464","US-xSL",3.43385170533499,0,8,41.6379941333199,24,3.73147134869887,0,8,43.735809626235,24,3.45572261863628,0,12,45.8646227626322,24,3.86664723940885,23,40,50.4756350405671,24,2.22075858073805,23,72,36.3354665047413,24,1.81791268823519,23,31,37.2354198991957,24,3.50153296436708,0,72,43.1050816293285,24,1.68772093412707,0,21,29.629878045077,24,28.0836612243624,0,42,60.404592857271,NA,2.84780323410313,0,15,32.271061107717,24,1.22392041947386,0,15,20.7343809939391,24,24.4619757579733,0,16,49.4834147590041,NA,"GS"
"465","US-xSL",2.68673057740956,0,72,38.0766365659306,24,3.07038346328109,0,72,42.1951131311011,24,2.65374314422392,0,72,34.1955292045622,24,2.63920865369593,0,72,37.5526909010294,24,1.21420086504532,23,72,22.9767146389202,24,1.24238491698469,0,72,25.8754187476866,24,2.65116370024028,0,72,32.4555039395033,24,1.00507913564255,1,72,18.422143214719,12,24.8404573082457,0,45,46.8834697981108,NA,1.77861006126387,0,4,12.6239853226581,24,0.814975933275043,0,10,14.7172288138748,24,18.7220158727164,0,28,35.4010151884007,NA,"NGS"
"466","US-xSR",3.14535330421035,0,72,45.1570007392161,24,2.96301978114312,0,72,43.961375096212,24,2.32159463947978,0,72,37.3652296047748,24,3.37769107723223,0,18,45.6967652974517,24,1.77960038605476,0,29,37.2104732822861,24,2.10733809508143,4,72,45.3952801241528,21.6,2.63528818349917,0,72,35.4409896064684,24,1.36810773296854,1,16,26.3426560312909,24,36.8320507691622,0,72,56.5107098166234,NA,1.72594834061541,0,72,25.2831150687303,24,1.45755035722074,4,72,31.5975412058524,12,30.7080229642832,0,17,46.9433814301289,NA,"FT"
